eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary
2.01202E+11,2012,2,28,,0,,44,China,4,East Asia,Xinjiang,Yeching,37.882919,77.413795,1,1,"Incident occurred on Xingfu St. outside of the city in Yeching County, in Kashgar Prefecture","02/28/2012: Assailants attacked civilians with knives and hatchets at a market outside Yeching town, Xinjiang province, China. Twenty-two people, including seven assailants, were killed, while 14 other people were injured in the assault. Uighur separatists claimed responsibility for the incident. The Uighur minority had previously complained about state discrimination and policies that put them at an economic disadvantage. Most of the victims were part of the Han majority."
2.01205E+11,2012,5,10,,0,,44,China,4,East Asia,Yunnan,Zhaotong,27.338257,103.717465,1,0,,"05/10/2012: An explosive device in a backpack detonated in a government demolition office in Zhaotong city, Yunnan province, China. Three people, including the bomber, were killed, and at least 14 people were injured in the blast. No group claimed responsibility for the attack. On August 20, 2012, officials confirmed that there was no suicide bomber; the assailants tricked the man into carrying the explosives into the office."
2.01206E+11,2012,6,29,,0,,44,China,4,East Asia,Xinjiang,Hotan,37.114157,79.922211,1,0,,"06/29/2012: Six assailants attempted to hijack an airborne Tianjin Airlines flight while en route from Hotan to Urumqi, Xinjiang Uighur Autonomous region, China. The hijacking was foiled when the six assailants were overwhelmed by the plane's passengers and crew members. At least 10 people sustained injuries as a result of the incident. No group claimed responsibility for the incident; however, officials attribute the attack to Uighur separatists."
2.0121E+11,2012,10,1,,0,,44,China,4,East Asia,Xinjiang,Kargilik,37.883071,77.413693,1,0,,"10/01/2012: A potential suicide bomber drove a motorcycle into a border guard post in Kargilik, Xinjiang, China. No information regarding the exact number of casualties is available; however, sources noted that there were some fatalities and injuries linked to the attack. No group claimed responsibility for the incident."
2.01303E+11,2013,3,9,,0,,44,China,4,East Asia,Xinjiang,Hotan,37.105643,79.944234,1,0,The incident took place in the Gujiang Bage area of the city.,"03/09/2013: Assailants attacked a police station with a gasoline bomb in Hotan prefecture, Xinjiang Uyghur Autonomous Region, China. Prior to igniting the device, the perpetrators had placed nail strips at the entrance of the station to prevent officers from pursuing them. It is unknown if the attack caused any casualties or damage to the station. No group claimed responsibility for the incident."
2.01304E+11,2013,4,12,,0,,201,Taiwan,4,East Asia,Hsinchu,Hsinchu,24.803596,120.964398,1,0,,"04/12/2013: A time bomb was discovered and safely defused on a Taiwan High Speed Rail Corporation train in Hsinchu city, Hsinchu county, Taiwan. This was one of two related bomb attacks in the area carried out by the same individuals on this day. No group claimed responsibility for the incident; however, Hu Tsung-hsian and Chu Ya-dong were arrested on April 16th, 2013 in connection with the incident."
2.01304E+11,2013,4,12,,0,,201,Taiwan,4,East Asia,New Taipei,New Taipei,24.9667,121.433,1,0,Incident occurred in Tucheng area of city,"04/12/2013: Two suitcase bombs were discovered and safely defused in the office of Taiwanese legislator Lu Chia-chen in Tucheng area, New Taipei City, New Taipei City special municipality, Taiwan. This was one of two related bomb attacks in the area carried out by the same individuals on this day. No group claimed responsibility for the incident; however, Hu Tsung-hsian and Chu Ya-dong were arrested on April 16th, 2013 in connection with the attack."
2.01306E+11,2013,6,26,,0,,44,China,4,East Asia,Xinjiang,Lukqun,42.864288,90.218627,2,0,Incident occurred in the Shanshan county.,"06/26/2013: Assailants attacked a police station in Lukqun township, Xinjiang province, China. This was one of six related attacked in the township on this day. Across the six attacks, 35 people, including 11 assailants, were killed and at least 21 people, including five assailants, were wounded. No group claimed responsibility for this attack."
2.01306E+11,2013,6,26,,0,,44,China,4,East Asia,Xinjiang,Lukqun,42.864291,90.218627,2,0,Incident occurred in Shanshan county.,"06/26/2013: Assailants attacked the Special Patrol Squadron office in Lukqun township, Xinjiang province, China. This was one of six related attacked in the township on this day. Across the six attacks, 35 people, including 11 assailants, were killed and at least 21 people, including five assailants, were wounded. No group claimed responsibility for this attack."
2.01306E+11,2013,6,26,,0,,44,China,4,East Asia,Xinjiang,Lukqun,42.864291,90.218627,2,0,Incident occurred in Shanshan county.,"06/26/2013: Assailants attacked the building of the government township in Lukqun township, Xinjiang province, China. This was one of six related attacked in the township on this day. Across the six attacks, 35 people, including 11 assailants, were killed and at least 21 people, including five assailants, were wounded. No group claimed responsibility for this attack."
2.01306E+11,2013,6,26,,0,,44,China,4,East Asia,Xinjiang,Lukqun,42.864291,90.218627,2,0,Incident occurred in Shanshan country.,"06/26/2013: Assailants attacked a construction site in Lukqun township, Xinjiang province, China. This was one of six related attacked in the township on this day. Across the six attacks, 35 people, including 11 assailants, were killed and at least 21 people, including five assailants, were wounded. No group claimed responsibility for this attack."
2.01306E+11,2013,6,26,,0,,44,China,4,East Asia,Xinjiang,Lukqun,42.864291,90.218627,2,0,Incident occurred in Shanshan county.,"06/26/2013: Assailants attacked a private store in Lukqun township, Xinjiang province, China. This was one of six related attacked in the township on this day. Across the six attacks, 35 people, including 11 assailants, were killed and at least 21 people, including five assailants, were wounded. No group claimed responsibility for this attack."
2.01306E+11,2013,6,26,,0,,44,China,4,East Asia,Xinjiang,Lukqun,42.864291,90.218627,2,0,Incident occurred in Shanshan county.,"06/26/2013: Assailants attacked a beauty salon in Lukqun township, Xinjiang province, China. This was one of six related attacked in the township on this day. Across the six attacks, 35 people, including 11 assailants, were killed and at least 21 people, including five assailants, were wounded. No group claimed responsibility for this attack."
2.01306E+11,2013,6,28,,0,,44,China,4,East Asia,Xinjiang,Hotan,37.114156,79.92298,1,0,,"06/28/2013: Approximately 100 assailants attacked a police station in Hotan city, Xinjiang province, China. It is unknown if there were any casualties in the attack. No group claimed responsibility for the incident."
2.0131E+11,2013,10,28,,0,,44,China,4,East Asia,Beijing,Beijing,39.903948,116.391805,1,0,Incident occurred in Tiananmen Square.,"10/28/2013: Three assailants drove a vehicle through a crowd in Tiananmen Square, Beijing, China. At least five people, including the three drivers, were killed and 40 others were injured in the attack. The Turkestan Islamic Party claimed responsibility for the incident."
2.01311E+11,2013,11,6,,0,,44,China,4,East Asia,Shanxi,Taiyuan,37.87059,112.548879,1,0,,"11/06/2013: An explosive device detonated outside of the provincial Communist Party office in Taiyuan city, Shanxi province, China. One person was killed and eight were wounded in the attack. No group claimed responsibility for the incident; however, Feng Zhijun was arrested and confessed to the attack."
2.01311E+11,2013,11,17,"November 17, 2013",0,,44,China,4,East Asia,Xinjiang,Kashgar,39.463938,75.987303,1,0,,"11/17/2013: Assailants attacked the Kashgar police department in Kashgar city, Xinjiang province, China. Eleven people were killed in the attack and two others were wounded. No group claimed responsibility for the incident."
2.01311E+11,2013,11,28,,0,,101,Japan,4,East Asia,Tokyo,Fussa,35.733193,139.341805,1,0,The incident occurred at the Yokota Air Base.,"11/28/2013: Assailants fired two improvised projectiles at the United States Yokota Air Base in Fussa, Tokyo, Japan. The projectiles did not reach the base, and there were no reported casualties or damages. The Revolutionary Workers' Council (Kakurokyo) claimed responsibility for the attack."
2.01312E+11,2013,12,30,,0,,44,China,4,East Asia,Xinjiang,Yarkand,38.430134,77.256216,1,0,,"12/30/2013: Nine assailants armed with knives and explosive devices attacked a Xinjiang Provincial Public Security Bureau station in Yarkand city, Xinjiang province, China. At least eight assailants were killed while the other was arrested in the assault. No group claimed responsibility; however, sources attributed the incident to Uighur separatists."
2.01401E+11,2014,1,13,,0,,44,China,4,East Asia,Guizhou,Kaili,26.581159,107.981186,1,0,Incident occurred in Laoshan area,"01/13/2014: An explosive device detonated at an illegal gambling den in Laoshan village, Kaili city, Guizhou province, China. At least 14 people were killed and seven were wounded in the blast. No group claimed responsibility for the incident."
2.01401E+11,2014,1,24,,0,,44,China,4,East Asia,Xinjiang,Aksu district,41.244772,81.594601,3,0,The incident took place in Xinhe county.,"01/24/2014: An explosive device detonated at a hair salon in Xinhe county in Aksu district, Xinjiang province, China. This was one of four such attacks in Xinhe on this day. At least one person was killed and at least two other people were wounded between this and another incident. No group claimed responsibility for the attacks."
2.01401E+11,2014,1,24,,0,,44,China,4,East Asia,Xinjiang,Aksu district,41.244772,81.594601,3,0,The incident took place in Xinhe county.,"01/24/2014: An explosive device detonated at a vegetable market in Xinhe county in Aksu district, Xinjiang province, China. This was one of four such attacks in Xinhe on this day. At least one person was killed and at least two other people were wounded between this and another incident. No group claimed responsibility for the attacks."
2.01401E+11,2014,1,24,,0,,44,China,4,East Asia,Xinjiang,Aksu district,41.244772,81.594601,3,0,The incident took place in Xinhe county.,"01/24/2014: An explosives-laden vehicle detonated after it was surrounded by police in Xinhe county in Aksu district, Xinjiang province, China. At least two people, both of whom were inside the vehicle, were killed as a result of the blast. This was one of four such attacks in Xinhe on this day. No group claimed responsibility for the incidents."
2.01401E+11,2014,1,24,,0,,44,China,4,East Asia,Xinjiang,Aksu district,41.244772,81.594601,3,0,The incident took place in Xinhe county.,"01/24/2014: Assailants threw an explosive device at a group of police officers in Xinhe county in Aksu district, Xinjiang province, China. A firefight ensued, during which at least six assailants were killed and at least one police officer was injured. This was one of four such attacks in Xinhe on this day. No group claimed responsibility for the incidents."
2.01401E+11,2014,1,27,,0,,101,Japan,4,East Asia,Hokkaido,Sapporo,43.090744,141.340726,1,0,The incident occurred in the Kita Ward neighborhood of the city.,"01/27/2014: A gas cylinder bomb detonated in the parking lot of a police station in Kita Ward area, Sapporo city, Hokkaido prefecture, Japan. It is unknown if there were any casualties in the blast. In a letter sent to a news outlet in April, an anonymous individual claimed responsibility for this and four similar blasts that took place between January and April, 2014. In the letter, the individual expressed a number of grievances with the local police. In May, 2014, police arrested Sanae Nasukawa in connection with the blasts."
2.01402E+11,2014,2,14,,0,,44,China,4,East Asia,Xinjiang,Wushi district,41.244772,79.342833,3,0,,"02/14/2014: Suicide bombers in explosives-laden vehicles carried out an attack in Wushi district, Xinjiang province, China. It is unclear if the explosives detonated as planned or if police officers opened fire, but at least 11 assailants were killed, and two Xinjiang Public Security Bureau (PSB) officers and two civilians were wounded. No group claimed responsibility; however, sources attributed the incident to Uighur separatists."
2.01402E+11,2014,2,20,,0,,101,Japan,4,East Asia,Hokkaido,Sapporo,43.090744,141.340726,1,0,The incident occurred in the Kita Ward neighborhood of the city.,"02/20/2014: A gas cylinder bomb detonated in the parking lot of a department store in Kita Ward area, Sapporo city, Hokkaido prefecture, Japan. No casualties were reported. In a letter sent to a news outlet in April, an anonymous individual claimed responsibility for this and four similar blasts that took place betwen January and April, 2014. In the letter, the individual expressed a number of grievances with the local police. In May 2014, police arrested Sanae Nasukawa in connection with the blasts."
2.01402E+11,2014,2,26,,0,,44,China,4,East Asia,Hong Kong,Hong Kong,22.265228,114.238384,1,0,The incident occurred in the Chai Wan neighborhood of the city.,"02/26/2014: Two assailants attacked Kevin Lau, a former newspaper editor, with a meat cleaver in Chai Wan neighborhood, Hong Kong city, Hong Kong special administrative region, China. Lau was wounded in the attack. No group claimed responsibility for the incident."
2.01403E+11,2014,3,1,,0,,44,China,4,East Asia,Yunnan,Kunming,25.015306,102.722004,1,0,The incident occurred at Kunming Railway Station.,"03/01/2014: Assailants attacked a train station in Kunming city, Yunnan province, China. At least four assailants and 29 other people were killed in the attack. Additionally, at least 143 people were wounded. Uighur separatists claimed responsibility for the incident."
2.01403E+11,2014,3,17,,0,,44,China,4,East Asia,Xinjiang,Urumqi,43.801097,87.595828,1,0,The incident occurred in the Shayibak district of the city.,"03/17/2014: An assailant attacked a police officer in Shayibak district, Urumqi city, Xinjiang province, China. The officer was killed in the attack, and the assailant was shot and killed when police opened fire. No group claimed responsibility for the incident."
2.01403E+11,2014,3,18,,0,,101,Japan,4,East Asia,Hokkaido,Sapporo,43.096483,141.342838,1,0,The incident occurred in the Kita Ward area of the city.,"03/18/2014: An explosive device detonated in the parking lot of a department store in Kita Ward, Sapporo, Hokkaido, Japan. There were no reported casualties in the attack. In a letter sent to a news outlet in April 2014, an anonymous individual claimed responsibility for this and four similar blasts that took place between January-April, 2014. In the letter, the individual expressed a number of grievances with the local police. In May, 2014, police arrested Sanae Nasukawa in connection with the blasts."
2.01403E+11,2014,3,22,,0,,44,China,4,East Asia,Hunan,Huaihua,27.554978,109.998488,1,0,,"03/22/2014: An assailant attacked civilians with a knife on a railway platform in Huaihua, Hunan province, China. Three people were injured in the attack. No group claimed responsibility for the incident."
2.01403E+11,2014,3,27,,0,,101,Japan,4,East Asia,Hokkaido,Sapporo,43.090982,141.342221,1,0,The incident occurred in the Kita Ward area of the city.,"03/27/2014: An explosive device detonated in the parking lot of a department store in Kita Ward, Sapporo, Hokkaido, Japan. There were no reported casualties in the attack. In a letter sent to a news outlet in April 2014, an anonymous individual claimed responsibility for this and four similar blasts that took place between January-April, 2014. In the letter, the individual expressed a number of grievances with the local police. In May of 2014, police arrested Sanae Nasukawa in connection with the blasts."
2.01404E+11,2014,4,3,,0,,101,Japan,4,East Asia,Hokkaido,Sapporo,43.090751,141.3402,1,0,The incident occurred in the Kita Ward neighborhood of the city.,"04/03/2014: Three gas cylinder bombs detonated in front of a police apartment building in Kita Ward area, Sapporo city, Hokkaido prefecture, Hokkaido region, Japan. No one was injured in the blast. In a letter sent to a news outlet In April, an anonymous individual claimed responsibility for this and four similar blasts that took place from January-April, 2014. In the letter, the individual expressed a number of grievances with the local police. In May, 2014, police arrested Sanae Nasukawa in connection with the blasts. Nasukawa denied being responsible for the attacks, and while she was in police custody, two more gas cylinder attacks took place in the area. Police dismissed these incidents as ""copycat"" crimes."
2.01404E+11,2014,4,27,,0,,44,China,4,East Asia,Xinjiang,Kargilik district,37.883132,77.414109,3,0,,"04/27/2014: Assailants stabbed and killed three county officials in Kargilik district, Xinjiang, China. At least two of the officials appeared to have been executed. No group claimed responsibility for the attack."
2.01404E+11,2014,4,30,,0,,44,China,4,East Asia,Xinjiang,Urumqi,43.825427,87.617762,1,0,,"04/30/2014: Two suicide bombers detonated inside a train station in Urumqi, Xinjiang, China. In addition to the two assailants, at least one person was killed and 79 others were wounded in the blast. The Turkestan Islamic Party claimed responsibility for the attack."
2.01405E+11,2014,5,6,,0,,44,China,4,East Asia,Guangdong,Guangzhou,23.126288,113.262464,1,0,,"05/06/2014: An assailant with a knife attacked a train station in Guangzhou city, Guangdong province, China. Seven people, including one assailant, were injured in the incident. No group claimed responsibility for the attack; however, authorities attributed the incident to Uighur separatists."
2.01405E+11,2014,5,13,,0,,44,China,4,East Asia,Xinjiang,Guma,37.05852,79.456966,2,0,,"05/13/2014: Assailants threw two grenades at a police station in Guma county, Hotan prefecture, Xinjiang province, China. Two police officers were injured in the attack. No group claimed responsibility for the incident."
2.01405E+11,2014,5,22,,0,,44,China,4,East Asia,Xinjiang,Urumqi,43.825592,87.616848,1,0,,"05/22/2014: Five suicide bombers detonated two explosives-laden vehicles at a market in Urumqi city, Xinjiang region, China. In addition to five suicide bombers, 31 people were killed and 94 others were wounded in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Uighur separatists."
2.01405E+11,2014,5,23,,0,,44,China,4,East Asia,Xinjiang,Yarkand district,38.414217,77.245761,3,0,,"05/23/2014: An explosive device detonated outside a police station in Yarkand district, Xinjiang province, China. There were an unknown number of casualties in the blast. This was one of five explosive devices planted in Yarkand district on May 23, 2014; four of which were safely defused. No group claimed responsibility for the incident."
2.01405E+11,2014,5,23,,0,,44,China,4,East Asia,Xinjiang,Yarkand district,38.41423,77.245807,3,0,,"05/23/2014: An explosive device was discovered and safely defused outside a police building in Yarkand district, Xinjiang province, China. This was one of five explosive devices planted in Yarkand district on May 23, 2014; four of which were safely defused. No group claimed responsibility for the incident."
2.01405E+11,2014,5,23,,0,,44,China,4,East Asia,Xinjiang,Yarkand district,38.41423,77.245807,3,0,,"05/23/2014: An explosive device was discovered and safely defused outside a police building in Yarkand district, Xinjiang province, China. This was one of five explosive devices planted in Yarkand district on May 23, 2014; four of which were safely defused. No group claimed responsibility for the incident."
2.01405E+11,2014,5,23,,0,,44,China,4,East Asia,Xinjiang,Yarkand district,38.41423,77.245807,3,0,,"05/23/2014: An explosive device was discovered and safely defused outside a police building in Yarkand district, Xinjiang province, China. This was one of five explosive devices planted in Yarkand district on May 23, 2014; four of which were safely defused. No group claimed responsibility for the incident."
2.01405E+11,2014,5,23,,0,,44,China,4,East Asia,Xinjiang,Yarkand district,38.41423,77.245807,3,0,,"05/23/2014: An explosive device was discovered and safely defused outside a gas station in Yarkand district, Xinjiang province, China. This was one of five explosive devices planted in Yarkand district on May 23, 2014; four of which were safely defused. No group claimed responsibility for the incident."
2.01406E+11,2014,6,8,,0,,44,China,4,East Asia,Heilongjiang,Anda,46.412161,125.331597,1,0,,"06/08/2014: An explosive device detonated targeting a restaurant in Anda city, Heilongjiang province, China. Two police officers were injured in the attack. Authorities arrested an individual identified as Zhu Shibin in connection with the attack."
2.01406E+11,2014,6,15,,0,,44,China,4,East Asia,Xinjiang,Hotan district,37.114157,79.922211,3,0,,"06/15/2014: Assailants wielding knives attacked a chess hall in Hotan district, Xinjiang province, China. The people in the hall retaliated; at least two assailants were killed and five victims and assailants were injured in the ensuing clash. Muslim fundamentalists claimed responsibility for the incident. In his claim of the attack, one of the assailants noted that he was attempting to wage a holy war and attacked the chess hall because he thought the people inside would not put up a resistance."
2.01406E+11,2014,6,20,,0,,44,China,4,East Asia,Xinjiang,Karakax district,37.277499,79.72932,3,0,,"06/20/2014: Assailants attacked a Chinese Police checkpoint and set a room on fire in Karakax district, Xinjiang province, China. Five police officers were killed in the attack. No group claimed responsibility for the incident."
2.01406E+11,2014,6,21,,0,,44,China,4,East Asia,Xinjiang,Yecheng district,37.880598,77.417292,3,0,,"06/21/2014: Assailants drove a truck into a police building and detonated explosive devices in Yecheng district, Xinjiang province, China. Thirteen assailants were killed and three police officers were wounded in the attack. No group claimed responsibility for the incident."
2.01407E+11,2014,7,12,,0,,44,China,4,East Asia,Xinjiang,Aksu,41.168126,80.26679,1,0,,"07/12/2014: Assailants attacked a vehicle carrying Han Chinese businesspeople and stabbed them in Aksu city, Xinjiang province, China. Five people were killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Uighur separatists."
2.01407E+11,2014,7,15,,0,,44,China,4,East Asia,Qinghai,Xining,36.61606,101.779142,1,0,,"07/15/2014: An explosive device detonated in the parking lot of Caojiabao Airport in Xining city, Qinghai province, China. One person was injured in the blast. No group claimed responsibility for the incident."
2.01407E+11,2014,7,18,,0,,44,China,4,East Asia,Xinjiang,Aktokay,41.184255,79.145401,2,0,The incident occurred in the Uchturpan county of the region.,"07/18/2014: Assailants attacked and stabbed Nurmemet Rozi in Aktokay town, Xinjiang province, China. Rozi, the Director of the Justice Department, was killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Uighur separatists."
2.01407E+11,2014,7,28,,0,,44,China,4,East Asia,Xinjiang,Elixku,38.709876,77.370471,1,0,,"07/28/2014: Assailants attacked Government of China offices and a Chinese Police station in Elixku, Xinjiang, China. This was one of two related incidents in Xinjiang province on this date. In addition to 59 assailants, 37 people were killed and 13 others were wounded across both attacks. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Turkestan Islamic Party."
2.01407E+11,2014,7,28,,0,,44,China,4,East Asia,Xinjiang,Huangdi,39.51953,75.94243,1,0,,"07/28/2014: Assailants attacked civilians and vehicles in Huangdi, Xinjiang, China. This was one of two related incidents in Xinjiang province on this date. In addition to 59 assailants, 37 people were killed and 13 others were wounded across both attacks. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Turkestan Islamic Party."
2.01407E+11,2014,7,30,,0,,44,China,4,East Asia,Xinjiang,Kashgar,39.469409,75.990067,1,0,,"07/30/2014: Assailants stabbed Jume Tahir in Kashgar city, Xinjiang region, China. Tahir, an imam, was killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Uighur separatists."
2.01408E+11,2014,8,20,,0,,44,China,4,East Asia,Shandong,Longkou,37.646312,120.478149,1,0,,"08/20/2014: An assailant set a bus on fire in Longkou city, Shandong province, China. One person was killed and 19 others were wounded in the attack. No group claimed responsibility for the incident."
2.01409E+11,2014,9,21,,0,,44,China,4,East Asia,Xinjiang,Luntai district,41.776387,84.250957,3,0,,"09/21/2014: An explosive device detonated near a Chinese Police Station in Luntai district, Xinjiang region, China. This was one of four bombings in Luntai on the same day. At least 50 people, including 40 assailants, were killed and 54 others were injured across all four attacks. No group claimed responsibility; however, sources attributed the attacks to Mamat Tursun, a Uighur separatist."
2.01409E+11,2014,9,21,,0,,44,China,4,East Asia,Xinjiang,Luntai district,41.776387,84.250957,3,0,,"09/21/2014: An explosive device detonated near a Chinese Police Station in Luntai district, Xinjiang region, China. This was one of four bombings in Luntai on the same day. At least 50 people, including 40 assailants, were killed and 54 others were injured across all four attacks. No group claimed responsibility; however, sources attributed the attacks to Mamat Tursun, a Uighur separatist."
2.01409E+11,2014,9,21,,0,,44,China,4,East Asia,Xinjiang,Luntai district,41.776387,84.250957,3,0,,"09/21/2014: An explosive device detonated near a market in Luntai district, Xinjiang region, China. This was one of four bombings in Luntai on the same day. At least 50 people, including 40 assailants, were killed and 54 others were injured across all four attacks. No group claimed responsibility; however, sources attributed the attacks to Mamat Tursun, a Uighur separatist."
2.01409E+11,2014,9,21,,0,,44,China,4,East Asia,Xinjiang,Luntai district,41.776387,84.250957,3,0,,"09/21/2014: An explosive device detonated near a shop in Luntai district, Xinjiang region, China. This was one of four bombings in Luntai on the same day. At least 50 people, including 40 assailants, were killed and 54 others were injured across all four attacks. No group claimed responsibility; however, sources attributed the attacks to Mamat Tursun, a Uighur separatist."
2.0141E+11,2014,10,12,,0,,44,China,4,East Asia,Xinjiang,Bachu district,39.795157,78.56193,3,0,,"10/12/2014: Four assailants attacked police officers and civilians at a farmers market with knives and explosives in Bachu district, Kashgar prefecture, Xinjiang region, China. At least 22 people, including four assailants, were killed and 24 people were wounded in the attack. No group claimed responsibility; however, sources attributed the incident to Uighur separatists."
2.01411E+11,2014,11,4,,0,,201,Taiwan,4,East Asia,Taipei,Taipei,25.033333,121.633333,1,0,,"11/04/2014: An assailant in a vehicle attempted to attack the presidential residence in Taipei, Taiwan. The car was stopped near a gate after the tires were pierced by spikes placed at the residence. There were no reported casualties in the attack. An unaffiliated individual, identified as Chen Ping-sung, claimed responsibility for the incident and stated that he was attempting to voice his concerns about the medical system in Taiwan."
2.01411E+11,2014,11,28,,0,,44,China,4,East Asia,Xinjiang,Yarkant,38.414217,77.245761,1,0,,"11/28/2014: Assailants threw explosives devices and attacked people on a commercial street in Yarkant county, Xinjiang region, China. At least fifteen people, including eleven assailants, were killed and fourteen others were wounded in the attack. No group claimed responsibility for the incident."
2.01502E+11,2015,2,13,,0,,44,China,4,East Asia,Xinjiang,Hotan district,37.11384,79.922001,3,0,,"02/13/2015: A suicide bomber detonated targeting a police officer in Hotan district, Xinjiang region, China. As many as eight people were killed and seven wounded in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Uighur separatists."
2.01503E+11,2015,3,5,,0,,184,South Korea,4,East Asia,Seoul,Seoul,37.572525,126.975643,1,0,,"03/05/2015: An assailant attacked Mark Lippert with a knife in Seoul city, Seoul province, South Korea. Lippert, the United Stated (US) Ambassador to South Korea, was injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to an individual, identified as Kim Ki-Jong."
2.01503E+11,2015,3,6,,0,,44,China,4,East Asia,Guangdong,Guangzhou,23.129192,113.264206,1,0,,"03/06/2015: Assailants, armed with knives, attacked civilians at a train station in Guangzhou city, Guangdong province, China. One assailant was killed and nine people were wounded in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Uighur separatists."
2.01503E+11,2015,3,8,,0,,44,China,4,East Asia,Xinjiang,Yarkant district,38.414079,77.245805,3,0,,"03/08/2015: Assailants attacked Fang Kezheng in Yarkant district, Xinjiang province, China. Kezheng, a commander of the People's Armed Police (PAP), was killed along with his wife, his wife's uncle, and a security guard. Seven assailants were also killed and four civilians were wounded when security forces responded. No group claimed responsibility for the incident; however, sources attributed the attack to Uighur Separatists."
2.01503E+11,2015,3,9,,1,,44,China,4,East Asia,Xinjiang,Hotan district,37.113704,79.922407,3,0,The incident occurred in Baghchi township,"03/09/2015: Assailants kidnapped Imin Mentimin in Baghchi township, Hotan district, Xinjiang province, China. The whereabouts of Mentimin, an Uyghur police chief, are unknown. No group claimed responsibility for the incident; however, sources attributed the abduction to Uighur Separatists."
2.01503E+11,2015,3,12,,0,,44,China,4,East Asia,Xinjiang,Kashgar,39.470107,75.989761,1,0,,"03/12/2015: Assailants armed with knives attacked civilians outside of a casino in Kashgar city, Xinjiang province, China. Eight civilians were wounded in the attack, and four assailants were killed and two were wounded when police opened fire on them. No group claimed responsibility for the incident; however, the assailants were identified as Uighur Separatists."
2.01503E+11,2015,3,25,,0,,101,Japan,4,East Asia,Tokyo,Tokyo,35.689124,139.747735,1,0,The incident occurred in Shinjuku neighborhood,"03/25/2015: An assailant set fire to the South Korean Ministry of Foreign Affairs (MOFA) Cultural Center in Shinjuku neighborhood, Tokyo city, Tokyo prefecture, Japan. There were no reported casualties in the attack. No group claimed responsibility for the attack."
2.01504E+11,2015,4,22,,0,,44,China,4,East Asia,Xinjiang,Pishan,37.62145,78.283669,1,0,,"04/22/2015: Assailants carried out an attack in Pishan, Xinjiang, China. The outcome of the incident is unknown. No group claimed responsibility for the attack."
2.01504E+11,2015,4,28,,0,,101,Japan,4,East Asia,Kanagawa,Zama,35.493418,139.397464,1,0,,"04/28/2015: Three blasts occurred near a United States Army camp in Zama, Kanagawa prefecture, Japan. There were no reports of casualties in the attack. Security forces responding to the scene found iron pipes near the base believed to be rocket launchers. The Revolutionary Army claimed responsibility for the incident and denounced recent initiatives to strengthen United States (US) and Japanese relations."
2.01505E+11,2015,5,11,,0,,44,China,4,East Asia,Xinjiang,Hotan,37.114157,79.922211,1,0,,"05/11/2015: An assailant threw an explosive device at a police checkpoint in Hotan town, Xinjiang province, China. Two police officers and one assailant were killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Uighur Separatists."
2.01505E+11,2015,5,12,,0,,44,China,4,East Asia,Xinjiang,Hotan,37.114158,79.922211,1,0,,"05/12/2015: Two suicide bombers detonated explosives at a police checkpoint in Hotan town, Xinjiang province, China. In addition to the two suicide bombers, one police officer was killed and four officers were wounded in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Uighur Separatists."
2.01505E+11,2015,5,26,,0,,44,China,4,East Asia,Xinjiang,Zawa,37.1875,79.607222,2,0,,"05/26/2015: Assailants attacked a police patrol in Zawa township, Xinjiang province, China. Two assailants were killed in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to Uighur separatists."
2.01506E+11,2015,6,17,,0,,44,China,4,East Asia,Shaanxi,Xian,34.341104,108.941203,1,0,,"06/17/2015: An assailant attempted to attack a line of passengers at a railway station in Xian city, Shaanxi province, China. The assailant was killed by police before being able to successfully complete the attack. No group claimed responsibility for the incident; however, authorities attributed the attack to Uighur separatists."
2.01506E+11,2015,6,22,,0,,44,China,4,East Asia,Xinjiang,Kashgar,39.46616,75.989641,1,0,The incident occurred in the city's Tahtakoruk district.,"06/22/2015: Assailants armed with knives and explosives attacked a police checkpoint in Tahtakoruk district, Kashgar city, Xinjiang region, China. At least 33 people were killed and five others were injured in the assault. No group claimed responsibility for the incident; however, sources attributed the attack to Uighur separatists."
2.01507E+11,2015,7,13,,0,,44,China,4,East Asia,Xinjiang,Shenyang,43.793025,87.627704,4,0,,"07/13/2015: Three assailants armed with knives attacked police officers in Shenyang city, Xinjiang province, China. The assailants were killed when the officers retaliated; there were no reported casualties among the officers. No group claimed responsibility for the incident."
2.01507E+11,2015,7,20,,0,,44,China,4,East Asia,Shandong,Heze,35.23375,115.480656,1,0,,"07/20/2015: A suicide bomber detonated targeting civilians in Huxi Park in Heze city, Shandong province, China. Three people, including the assailant, were killed and twenty-three others were wounded in the attack. No group claimed responsibility for the incident."
